	Sample	GMHI_good	GMHI_bad	Frac_of_core_functions_among_all	Frac_of_core_functions_found	Species_found_together	Contributions_per_species
4262	SZAXPI015233-19	1	8	0.41818181818181815	0.6804733727810651	0.21951219512195122	64.72727272727273
4263	SZAXPI015234-20	1	6	0.40070921985815605	0.6686390532544378	0.36585365853658536	45.279411764705884
4264	SZAXPI015235-21	0	4	0.43775100401606426	0.6449704142011834	0.5609756097560976	60.49122807017544
4265	SZAXPI015237-23	0	8	0.41064638783269963	0.6390532544378699	0.21951219512195122	57.25
4266	SZAXPI015238-24	1	3	0.3583617747440273	0.621301775147929	0.4146341463414634	60.68292682926829
4267	SZAXPI015239-25	1	4	0.5329949238578681	0.621301775147929	0.17073170731707318	57.035714285714285
4268	SZAXPI015240-26	1	9	0.4732510288065844	0.6804733727810651	0.4146341463414634	50.61764705882353
4269	SZAXPI015241-27	1	9	0.3914590747330961	0.650887573964497	0.4634146341463415	47.5
4270	SZAXPI015242-30	1	3	0.444015444015444	0.6804733727810651	0.5609756097560976	52.68333333333333
4271	SZAXPI015243-31	1	9	0.36824324324324326	0.6449704142011834	0.36585365853658536	49.516666666666666
4272	SZAXPI015244-32	1	3	0.40145985401459855	0.650887573964497	0.5609756097560976	46.391891891891895
4273	SZAXPI015245-33	1	5	0.5138888888888888	0.6568047337278107	0.5609756097560976	44.57575757575758
4274	SZAXPI015246-34	1	13	0.42641509433962266	0.6686390532544378	0.14634146341463414	48.813559322033896
4275	SZAXPI015247-35	0	15	0.3894736842105263	0.6568047337278107	0.1951219512195122	49.27777777777778
4276	SZAXPI015248-36	1	6	0.4723404255319149	0.6568047337278107	0.5121951219512195	52.12
4277	SZAXPI015249-37	1	4	0.42803030303030304	0.6686390532544378	0.2682926829268293	49.666666666666664
4278	SZAXPI015250-39	1	15	0.4759825327510917	0.6449704142011834	0.6341463414634146	42.949367088607595
4279	SZAXPI015251-41	0	7	0.42435424354243545	0.6804733727810651	0.4146341463414634	51.52173913043478
4280	SZAXPI015252-43	1	6	0.49557522123893805	0.6627218934911243	0.5609756097560976	45.76119402985075
4281	SZAXPI015253-44	0	10	0.4074074074074074	0.650887573964497	0.36585365853658536	49.02777777777778
4282	SZAXPI015254-45	1	9	0.4403292181069959	0.6331360946745562	0.04878048780487805	47.35849056603774
4283	SZAXPI015255-46	1	2	0.3908450704225352	0.6568047337278107	0.5121951219512195	54.391304347826086
4284	SZAXPI015256-47	1	9	0.5828220858895705	0.5621301775147929	0.4146341463414634	40.73913043478261
4285	SZAXPI015257-56	0	9	0.47478991596638653	0.6686390532544378	0.36585365853658536	51.4
4286	SZAXPI015258-57	1	10	0.4661016949152542	0.650887573964497	0.5121951219512195	45.21052631578947
4287	SZAXPI015259-62	0	13	0.42803030303030304	0.6686390532544378	0.3170731707317073	55.328125
4288	SZAXPI015260-74	0	13	0.36012861736334406	0.6627218934911243	0.4634146341463415	51.44444444444444
4289	SZAXPI015261-75	1	2	0.4592274678111588	0.6331360946745562	0.4634146341463415	49.66153846153846
4290	SZAXPI015262-79	0	6	0.5343137254901961	0.6449704142011834	0.4146341463414634	47.4
4291	SZAXPI015263-84	1	1	0.5520833333333334	0.6272189349112426	0.5609756097560976	40.140845070422536
4292	SZAXPI015264-87	0	5	0.5396825396825397	0.6035502958579881	0.5609756097560976	39.285714285714285
4293	SZAXPI015265-88	1	9	0.5364583333333334	0.6094674556213018	0.3170731707317073	47.80952380952381
4294	SZAXPI015266-89	1	2	0.515625	0.5857988165680473	0.2682926829268293	50.61818181818182
4295	SZAXPI015267-102	0	10	0.36363636363636365	0.6153846153846154	0.4634146341463415	40.17460317460318
4296	SZAXPI015268-109	1	8	0.45726495726495725	0.6331360946745562	0.5609756097560976	45.725
4297	SZAXPI015269-94	0	6	0.5181347150259067	0.591715976331361	0.5121951219512195	38.850746268656714
4298	SZAXPI015270-90	0	6	0.5706214689265536	0.5976331360946746	0.4634146341463415	47.18867924528302
4299	SZAXPI015271-93	1	5	0.5697674418604651	0.5798816568047337	0.4146341463414634	37.78181818181818
4300	SZAXPI015272-108	1	3	0.5347593582887701	0.591715976331361	0.5121951219512195	49.470588235294116
4301	SZAXPI015273-95	1	12	0.4625	0.6568047337278107	0.5121951219512195	51.507462686567166
4302	SZAXPI015274-111	0	6	0.4028268551236749	0.6745562130177515	0.5609756097560976	61.794117647058826
4303	SZAXPI017451-16	0	6	0.35714285714285715	0.621301775147929	0.0	67.0
4304	SZAXPI017452-17	0	12	0.4801762114537445	0.6449704142011834	0.3170731707317073	47.370370370370374
4305	SZAXPI017453-19	0	9	0.38596491228070173	0.650887573964497	0.5609756097560976	47.088235294117645
4306	SZAXPI017454-20	0	20	0.3564356435643564	0.6390532544378699	0.5121951219512195	51.095238095238095
4307	SZAXPI017455-21	1	11	0.44534412955465585	0.650887573964497	0.3170731707317073	43.07142857142857
4308	SZAXPI017456-23	0	14	0.3724832214765101	0.6568047337278107	0.17073170731707318	49.303030303030305
4309	SZAXPI017457-24	1	9	0.5573770491803278	0.6035502958579881	0.2682926829268293	39.431372549019606
4310	SZAXPI017458-25	1	9	0.42379182156133827	0.6745562130177515	0.3170731707317073	56.96491228070175
4311	SZAXPI017459-26	0	11	0.5238095238095238	0.650887573964497	0.24390243902439024	55.921052631578945
4312	SZAXPI017460-27	0	11	0.5502645502645502	0.6153846153846154	0.4634146341463415	36.507936507936506
4313	SZAXPI017461-32	1	6	0.47058823529411764	0.6627218934911243	0.4634146341463415	49.351851851851855
4314	SZAXPI017462-33	1	4	0.4692982456140351	0.6331360946745562	0.4634146341463415	42.3235294117647
4315	SZAXPI017463-36	1	12	0.5164319248826291	0.650887573964497	0.4634146341463415	35.80263157894737
4316	SZAXPI017464-37	0	13	0.5555555555555556	0.591715976331361	0.04878048780487805	40.94117647058823
4317	SZAXPI017465-43	0	12	0.46835443037974683	0.6568047337278107	0.4146341463414634	50.13953488372093
4318	SZAXPI017466-84	0	9	0.511520737327189	0.6568047337278107	0.5609756097560976	37.925925925925924
4319	SZAXPI017467-87	0	3	0.5260416666666666	0.5976331360946746	0.4634146341463415	37.06060606060606
4320	SZAXPI017468-88	1	3	0.41568627450980394	0.6272189349112426	0.34146341463414637	36.0
4321	SZAXPI017580-90	0	8	0.5444444444444444	0.5798816568047337	0.5121951219512195	42.20754716981132
4322	SZAXPI017581-93	0	16	0.4065934065934066	0.6568047337278107	0.5121951219512195	33.4125
4323	SZAXPI017582-94	0	8	0.4344262295081967	0.6272189349112426	0.21951219512195122	54.92307692307692
4324	SZAXPI017583-102	1	13	0.5297029702970297	0.6331360946745562	0.24390243902439024	44.46511627906977
4325	SZAXPI017584-108	0	10	0.47058823529411764	0.6627218934911243	0.5121951219512195	39.08955223880597
4326	SZAXPI017585-109	0	13	0.40441176470588236	0.650887573964497	0.21951219512195122	53.90384615384615
4327	SZAXPI017586-111	0	15	0.48372093023255813	0.6153846153846154	0.4634146341463415	46.125
4328	SZAXPI017587-113	1	15	0.38	0.6745562130177515	0.4146341463414634	56.07843137254902
4329	SZAXPI017588-123	1	11	0.38175675675675674	0.6686390532544378	0.5121951219512195	52.075949367088604
4330	SZAXPI017589-133	1	8	0.5144230769230769	0.6331360946745562	0.1951219512195122	44.90384615384615
4331	SZAXPI017590-136	1	10	0.3811188811188811	0.6449704142011834	0.0975609756097561	48.90909090909091
4332	SZAXPI017591-140	0	1	0.5117647058823529	0.514792899408284	0.4146341463414634	43.870370370370374
4333	SZAXPI017592-142	0	9	0.3903345724907063	0.621301775147929	0.2926829268292683	40.515625
4334	SZAXPI017593-158	1	7	0.5070422535211268	0.6390532544378699	0.5609756097560976	39.91358024691358
4335	SZAXPI017594-166	1	7	0.49019607843137253	0.591715976331361	0.5609756097560976	47.5735294117647
4336	SZAXPI017595-169	1	20	0.3553459119496855	0.6686390532544378	0.1951219512195122	51.24285714285714
4337	CCIS00146684ST-4-0	0	2	0.5221674876847291	0.6272189349112426	0.36585365853658536	42.59183673469388
4338	CCIS00281083ST-3-0	0	5	0.5894039735099338	0.5266272189349113	0.4146341463414634	45.1764705882353
4339	CCIS02124300ST-4-0	2	9	0.49528301886792453	0.621301775147929	0.36585365853658536	48.59090909090909
4340	CCIS02379307ST-4-0	0	4	0.5469613259668509	0.5857988165680473	0.5121951219512195	40.166666666666664
4341	CCIS02856720ST-4-0	0	10	0.4051094890510949	0.6568047337278107	0.4634146341463415	49.108108108108105
4342	CCIS03473770ST-4-0	0	9	0.4356060606060606	0.6804733727810651	0.5609756097560976	49.0945945945946
4343	CCIS03857607ST-4-0	2	4	0.5317919075144508	0.5443786982248521	0.1951219512195122	42.932203389830505
4344	CCIS05314658ST-4-0	1	4	0.4523809523809524	0.6745562130177515	0.5609756097560976	53.101694915254235
4345	CCIS06260551ST-3-0	1	6	0.3882783882783883	0.6272189349112426	0.4634146341463415	28.754716981132077
4346	CCIS07277498ST-4-0	0	1	0.5285714285714286	0.6568047337278107	0.4634146341463415	49.8
4347	CCIS07539127ST-4-0	2	15	0.4956140350877193	0.6686390532544378	0.36585365853658536	48.97142857142857
4348	CCIS07648107ST-4-0	1	12	0.5	0.6449704142011834	0.4146341463414634	50.735849056603776
4349	CCIS08668806ST-3-0	1	2	0.5696969696969697	0.5562130177514792	0.5609756097560976	30.055555555555557
4350	CCIS09568613ST-4-0	1	10	0.3864406779661017	0.6745562130177515	0.5609756097560976	51.91549295774648
4351	CCIS10706551ST-3-0	1	1	0.5536723163841808	0.5798816568047337	0.4146341463414634	47.38095238095238
4352	CCIS10793554ST-4-0	0	7	0.5024630541871922	0.6035502958579881	0.4146341463414634	49.24193548387097
4353	CCIS11015875ST-4-0	1	4	0.40794223826714804	0.6686390532544378	0.4146341463414634	37.68421052631579
4354	CCIS11019776ST-4-0	2	5	0.44621513944223107	0.6627218934911243	0.5609756097560976	39.73076923076923
4355	CCIS11354283ST-4-0	1	7	0.47280334728033474	0.6686390532544378	0.5609756097560976	42.6764705882353
4356	CCIS11362406ST-4-0	2	10	0.3843537414965986	0.6686390532544378	0.4634146341463415	47.05194805194805
4357	CCIS11558985ST-4-0	0	2	0.5697674418604651	0.5798816568047337	0.5609756097560976	42.54545454545455
4358	CCIS12370844ST-4-0	0	1	0.6428571428571429	0.3727810650887574	0.3170731707317073	23.38888888888889
4359	CCIS12656533ST-4-0	1	9	0.48878923766816146	0.6449704142011834	0.36585365853658536	35.972972972972975
4360	CCIS13047523ST-4-0	1	10	0.5	0.5976331360946746	0.4634146341463415	48.52173913043478
4361	CCIS14449628ST-4-0	0	17	0.421455938697318	0.650887573964497	0.4146341463414634	46.96103896103896
4362	CCIS15704761ST-4-0	0	12	0.392226148409894	0.6568047337278107	0.0	56.84375
4363	CCIS15794887ST-4-0	2	4	0.5333333333333333	0.6153846153846154	0.4634146341463415	45.0
4364	CCIS16326685ST-4-0	1	8	0.5265700483091788	0.6449704142011834	0.4634146341463415	42.55555555555556
4365	CCIS16383318ST-4-0	1	12	0.40145985401459855	0.650887573964497	0.6341463414634146	47.62765957446808
4366	CCIS16561622ST-4-0	0	11	0.4953271028037383	0.6272189349112426	0.4634146341463415	45.8235294117647
4367	CCIS17669415ST-4-0	1	18	0.48695652173913045	0.6627218934911243	0.5609756097560976	34.40449438202247
4368	CCIS19142497ST-3-0	0	0	0.6170212765957447	0.514792899408284	0.4634146341463415	33.270270270270274
4369	CCIS20795251ST-4-0	3	0	0.4931506849315068	0.6390532544378699	0.36585365853658536	45.49180327868852
4370	CCIS21126322ST-4-0	1	1	0.5072463768115942	0.621301775147929	0.1951219512195122	50.758620689655174
4371	CCIS21278152ST-4-0	1	2	0.41132075471698115	0.6449704142011834	0.2926829268292683	35.217948717948715
4372	CCIS22275061ST-4-0	0	7	0.49732620320855614	0.5502958579881657	0.36585365853658536	41.86
4373	CCIS22416007ST-4-0	1	5	0.5072463768115942	0.621301775147929	0.3170731707317073	45.03921568627451
4374	CCIS22906510ST-20-0	0	8	0.5276381909547738	0.621301775147929	0.24390243902439024	47.458333333333336
4375	CCIS22958137ST-20-0	1	10	0.4721030042918455	0.650887573964497	0.3170731707317073	49.723076923076924
4376	CCIS23164343ST-4-0	1	1	0.39568345323741005	0.650887573964497	0.1951219512195122	48.86764705882353
4377	CCIS24254057ST-4-0	0	7	0.545	0.6449704142011834	0.14634146341463414	44.06818181818182
4378	CCIS24898163ST-4-0	0	7	0.5077720207253886	0.5798816568047337	0.3170731707317073	34.37931034482759
4379	CCIS25399172ST-4-0	1	4	0.481651376146789	0.621301775147929	0.4634146341463415	26.126984126984127
4380	CCIS27304052ST-3-0	1	1	0.5161290322580645	0.5680473372781065	0.5853658536585366	33.320754716981135
4381	CCIS27927933ST-4-0	0	6	0.5279503105590062	0.5029585798816568	0.0975609756097561	40.2
4382	CCIS28384594ST-4-0	0	3	0.518324607329843	0.5857988165680473	0.24390243902439024	37.86274509803921
4383	CCIS29210128ST-4-0	1	7	0.5260416666666666	0.5976331360946746	0.2682926829268293	45.58
4384	CCIS29688262ST-20-0	1	14	0.5	0.6153846153846154	0.4146341463414634	49.74647887323944
4385	CCIS31434951ST-20-0	1	2	0.4538152610441767	0.6686390532544378	0.5121951219512195	44.49180327868852
4386	CCIS32105356ST-4-0	1	1	0.4883720930232558	0.621301775147929	0.5609756097560976	42.87301587301587
4387	CCIS32452666ST-4-0	0	7	0.4028776978417266	0.6627218934911243	0.4634146341463415	50.14772727272727
4388	CCIS33816588ST-4-0	1	9	0.44081632653061226	0.6390532544378699	0.5121951219512195	42.55421686746988
4389	CCIS34055159ST-4-0	0	8	0.34201954397394135	0.621301775147929	0.5121951219512195	46.08064516129032
4390	CCIS34604008ST-4-0	0	4	0.5	0.5621301775147929	0.4146341463414634	48.916666666666664
4391	CCIS35092938ST-4-0	1	5	0.5073891625615764	0.6094674556213018	0.5121951219512195	45.343283582089555
4392	CCIS35100175ST-4-0	0	14	0.4711111111111111	0.6272189349112426	0.2926829268292683	41.10344827586207
4393	CCIS36699628ST-4-0	1	7	0.3824561403508772	0.6449704142011834	0.4146341463414634	54.59649122807018
4394	CCIS36797902ST-4-0	2	3	0.42803030303030304	0.6686390532544378	0.36585365853658536	41.16981132075472
4395	CCIS37250421ST-4-0	0	5	0.4251968503937008	0.6390532544378699	0.14634146341463414	48.5
4396	CCIS38765456ST-20-0	1	8	0.42745098039215684	0.6449704142011834	0.34146341463414637	42.85227272727273
4397	CCIS40244499ST-3-0	0	12	0.5294117647058824	0.5857988165680473	0.4634146341463415	44.714285714285715
4398	CCIS41222843ST-4-0	0	5	0.5052083333333334	0.5739644970414202	0.24390243902439024	52.80434782608695
4399	CCIS41288781ST-4-0	0	10	0.3898305084745763	0.6804733727810651	0.3170731707317073	47.26315789473684
4400	CCIS41548810ST-4-0	1	4	0.5068493150684932	0.6568047337278107	0.4634146341463415	38.215384615384615
4401	CCIS41692898ST-4-0	2	7	0.4933920704845815	0.6627218934911243	0.5121951219512195	57.44444444444444
4402	CCIS41806458ST-4-0	1	7	0.44933920704845814	0.6035502958579881	0.5121951219512195	39.403225806451616
4403	CCIS44093303ST-4-0	0	9	0.49047619047619045	0.6094674556213018	0.2682926829268293	46.628571428571426
4404	CCIS44676181ST-4-0	1	11	0.5212765957446809	0.5798816568047337	0.2682926829268293	41.96666666666667
4405	CCIS44743950ST-4-0	1	12	0.4326530612244898	0.6272189349112426	0.5121951219512195	47.98245614035088
4406	CCIS44757994ST-4-0	1	3	0.37666666666666665	0.6686390532544378	0.5365853658536586	37.8936170212766
4407	CCIS45571137ST-3-0	1	2	0.55625	0.5266272189349113	0.5609756097560976	41.0
4408	CCIS45793747ST-4-0	1	14	0.43478260869565216	0.650887573964497	0.5609756097560976	49.17333333333333
4409	CCIS46047672ST-4-0	0	8	0.41923076923076924	0.6449704142011834	0.2682926829268293	37.53846153846154
4410	CCIS46467422ST-4-0	1	3	0.5621621621621622	0.6153846153846154	0.17073170731707318	51.166666666666664
4411	CCIS47284573ST-4-0	1	3	0.49122807017543857	0.6627218934911243	0.5609756097560976	41.42622950819672
4412	CCIS47745468ST-4-0	1	3	0.4491525423728814	0.6272189349112426	0.36585365853658536	47.86
4413	CCIS48174381ST-4-0	0	9	0.452991452991453	0.6272189349112426	0.5121951219512195	44.310344827586206
4414	CCIS48507077ST-4-0	0	7	0.4636363636363636	0.6035502958579881	0.5853658536585366	46.56
4415	CCIS48579360ST-4-0	1	3	0.5260115606936416	0.5384615384615384	0.36585365853658536	33.359375
4416	CCIS48725289ST-4-0	1	8	0.47767857142857145	0.6331360946745562	0.2682926829268293	52.76470588235294
4417	CCIS50003399ST-4-0	0	7	0.5	0.6331360946745562	0.3170731707317073	61.34090909090909
4418	CCIS50148151ST-4-0	0	13	0.4766355140186916	0.6035502958579881	0.36585365853658536	42.666666666666664
4419	CCIS50369211ST-20-0	0	3	0.5342465753424658	0.46153846153846156	0.0975609756097561	31.074074074074073
4420	CCIS50471204ST-4-0	0	14	0.45217391304347826	0.6153846153846154	0.5121951219512195	49.50666666666667
4421	CCIS50561855ST-4-0	1	2	0.4472573839662447	0.6272189349112426	0.4146341463414634	40.51111111111111
4422	CCIS51595129ST-4-0	2	1	0.4928909952606635	0.6153846153846154	0.2926829268292683	44.10144927536232
4423	CCIS51667829ST-4-0	2	3	0.5	0.6094674556213018	0.4634146341463415	51.25423728813559
4424	CCIS52234160ST-4-0	1	6	0.3801369863013699	0.6568047337278107	0.21951219512195122	55.223880597014926
4425	CCIS52370277ST-4-0	2	14	0.4423076923076923	0.6804733727810651	0.5121951219512195	42.93150684931507
4426	CCIS53043478ST-4-0	1	5	0.4845814977973568	0.650887573964497	0.5609756097560976	42.588235294117645
4427	CCIS53355328ST-4-0	0	7	0.4861111111111111	0.621301775147929	0.6341463414634146	37.61904761904762
4428	CCIS53557295ST-4-0	1	8	0.4708333333333333	0.6686390532544378	0.36585365853658536	50.03508771929825
4429	CCIS54027808ST-4-0	1	8	0.5	0.6153846153846154	0.2926829268292683	43.67164179104478
4430	CCIS55230578ST-4-0	1	8	0.3867595818815331	0.6568047337278107	0.5609756097560976	51.51948051948052
4431	CCIS55531770ST-4-0	1	4	0.5543478260869565	0.6035502958579881	0.4146341463414634	44.54347826086956
4432	CCIS56503244ST-3-0	0	0	0.5290697674418605	0.5384615384615384	0.5121951219512195	38.52173913043478
4433	CCIS58234805ST-4-0	1	11	0.4622222222222222	0.6153846153846154	0.4146341463414634	34.63768115942029
4434	CCIS59132091ST-4-0	0	5	0.4537037037037037	0.5798816568047337	0.5121951219512195	49.91836734693877
4435	CCIS59903910ST-4-0	0	9	0.44061302681992337	0.6804733727810651	0.24390243902439024	49.78688524590164
4436	CCIS61287323ST-4-0	0	6	0.3716216216216216	0.650887573964497	0.5609756097560976	49.014084507042256
4437	CCIS62605362ST-3-0	0	2	0.428	0.6331360946745562	0.4634146341463415	47.0126582278481
4438	CCIS62794166ST-4-0	0	7	0.3806228373702422	0.650887573964497	0.5121951219512195	49.84848484848485
4439	CCIS63448910ST-4-0	0	8	0.43137254901960786	0.650887573964497	0.21951219512195122	56.513513513513516
4440	CCIS63468405ST-4-0	0	5	0.392226148409894	0.6568047337278107	0.4634146341463415	48.54545454545455
4441	CCIS63910149ST-4-0	1	2	0.49523809523809526	0.6153846153846154	0.6341463414634146	41.5
4442	CCIS64773582ST-4-0	0	7	0.45147679324894513	0.6331360946745562	0.4146341463414634	46.50684931506849
4443	CCIS64785924ST-20-0	2	2	0.5074626865671642	0.6035502958579881	0.5609756097560976	37.375
4444	CCIS65479369ST-4-0	1	8	0.48497854077253216	0.6686390532544378	0.2926829268292683	45.4054054054054
4445	CCIS70398272ST-4-0	0	7	0.5	0.621301775147929	0.24390243902439024	46.09230769230769
4446	CCIS71301801ST-4-0	0	8	0.5649717514124294	0.591715976331361	0.36585365853658536	39.857142857142854
4447	CCIS71578391ST-4-0	0	3	0.5120772946859904	0.6272189349112426	0.5121951219512195	47.82089552238806
4448	CCIS72607085ST-4-0	1	5	0.40069686411149824	0.6804733727810651	0.4634146341463415	48.9375
